,returns,regime,regime_code,confidence
2021-10-11,0.004255581698690434,Bull Market,0,0.5555087600167078
2021-10-12,-0.021543569242553635,Bull Market,0,0.5439385578326724
2021-10-13,0.01989769573006281,Bull Market,0,0.4523901674007161
2021-10-14,0.009912707778021671,Bull Market,0,0.4069008875408699
2021-10-15,0.0079537191964533,Bull Market,0,0.3166754023377987
2021-10-16,0.01958572314416369,Sideways Market,4,0.3678803916878015
2021-10-17,-0.01993035359104408,Sideways Market,4,0.4589112139333265
2021-10-18,0.002972073603992753,Sideways Market,4,0.5351676374241128
2021-10-19,-0.011032843267897373,Sideways Market,4,0.6116812638961572
2021-10-20,0.003587295199037867,Sideways Market,4,0.7231643215421958
2021-10-21,0.017158577672370924,Sideways Market,4,0.729684292336742
2021-10-22,-0.0006079715310591018,Sideways Market,4,0.73513127090535
2021-10-23,2.9335453519268055e-06,Sideways Market,4,0.868229541022954
2021-10-24,-0.02091224841736964,Sideways Market,4,0.9077540493190005
2021-10-25,0.003883997278717116,Sideways Market,4,0.976384131198825
2021-10-26,-0.01483500078798975,Sideways Market,4,0.793929001569856
2021-10-27,-0.01311435591841784,Sideways Market,4,0.7748635449259712
2021-10-28,0.014230905271945813,Sideways Market,4,0.7000296127802611
2021-10-29,0.0037937840977908376,Sideways Market,4,0.8837601419201857
2021-10-30,-0.007425878300348569,Sideways Market,4,0.9755736859485653
2021-10-31,0.00029473743713617046,Sideways Market,4,0.844276746770711
2021-11-01,0.021139517834750134,Sideways Market,4,0.8689403536992816
2021-11-02,-0.014519966862775412,Sideways Market,4,0.8207820358423118
2021-11-03,-0.0009785689496497158,Sideways Market,4,0.7110967874941048
2021-11-04,0.009092058037021653,Sideways Market,4,0.5855694102817435
2021-11-05,-0.014186619063447176,Sideways Market,4,0.5092192978203997
2021-11-06,0.0029974845306614453,Sideways Market,4,0.6240805484691846
2021-11-07,-0.0013438205905337741,Sideways Market,4,0.3694815211379151
2021-11-08,-0.013199981678347326,Sideways Market,4,0.28854995560704466
2021-11-09,-0.026857583304728257,Sideways Market,4,0.28456189611444715
2021-11-10,-0.0009689294297345914,Bull Market,0,0.41109240607065756
2021-11-11,-0.012062189390048786,Bull Market,0,0.5229248670099195
2021-11-12,-0.009865819402412549,Bull Market,0,0.49933507835265833
2021-11-13,-0.002541178246336403,Bull Market,0,0.5686447881833265
2021-11-14,-0.004574364593109127,Bull Market,0,0.5858017008284446
2021-11-15,-0.006246205417819959,Bull Market,0,0.7744125741462523
2021-11-16,0.02109051576025774,Bull Market,0,0.786513931993085
2021-11-17,0.0014340674553801,Bull Market,0,0.8581475234597146
2021-11-18,-0.0011831000009760082,Bull Market,0,0.9516719497885207
2021-11-19,0.006359678767632856,Bull Market,0,1.0
2021-11-20,-0.005687134327588858,Bull Market,0,0.8029859266807524
2021-11-21,0.011110908885801803,Bull Market,0,0.8860489791734969
2021-11-22,-0.022577766877495353,Bull Market,0,0.7498156427211343
2021-11-23,0.025169815227094904,Bull Market,0,0.8505646926437569
2021-11-24,0.015282157152114787,Bull Market,0,0.8703584640717654
2021-11-25,-0.006299168073298459,Bull Market,0,0.8393803380559487
2021-11-26,0.015547834202389877,Bull Market,0,0.9008224848736187
2021-11-27,-0.00016478758872873084,Bull Market,0,0.9131544348990603
2021-11-28,0.0015327358203471011,Bull Market,0,0.9454907182615083
2021-11-29,0.011443445273717679,Bull Market,0,0.8944220161434034
2021-11-30,0.007588176815427746,Bull Market,0,0.9891425600323129
2021-12-01,-0.010238597836988404,Bull Market,0,1.0
2021-12-02,-0.00012666269366741543,Bull Market,0,0.9901258383168692
2021-12-03,0.014624579316916431,Bull Market,0,0.9239328023768069
2021-12-04,-0.02381085298623261,Bull Market,0,1.0
2021-12-05,-0.002210117049905474,Bull Market,0,0.908285740954806
2021-12-06,-0.01978639188997563,Bull Market,0,1.0
2021-12-07,-0.004567521363484454,Bull Market,0,1.0
2021-12-08,0.017508054622682734,Bull Market,0,1.0
2021-12-09,-0.0016463755676759165,Bull Market,0,0.9652946959349835
2021-12-10,0.009118640566587701,Bull Market,0,0.9774317913372439
2021-12-11,-0.009611667351716903,Bull Market,0,1.0
2021-12-12,-0.003177481022505215,Bull Market,0,0.9989314119867023
2021-12-13,0.006899866170663392,Bull Market,0,1.0
2021-12-14,0.025236508728126442,Bull Market,0,1.0
2021-12-15,-0.010006692480726843,Bull Market,0,1.0
2021-12-16,-0.01982769192424737,Bull Market,0,0.9422092647207387
2021-12-17,0.015879018374669263,Bull Market,0,1.0
2021-12-18,0.013667326901698591,Bull Market,0,1.0
2021-12-19,0.0032924735563043704,Bull Market,0,1.0
2021-12-20,0.007287501812022383,Bull Market,0,1.0
2021-12-21,0.029848323127122513,Bull Market,0,0.9658149856606603
2021-12-22,0.005119551824582904,Bull Market,0,1.0
2021-12-23,0.0023909572829145524,Bull Market,0,1.0
2021-12-24,0.004393617897134864,Bull Market,0,0.9873799263990499
2021-12-25,0.021635533595153918,Bull Market,0,0.9649331873694806
2021-12-26,-0.009091525927997111,Bull Market,0,0.9983764214841233
2021-12-27,0.014705725121421969,Bull Market,0,0.9674562317649897
2021-12-28,0.01121274081401688,Bull Market,0,1.0
2021-12-29,-0.014356814718947163,Bull Market,0,0.9678203648942233
2021-12-30,-0.01721618473367133,Bull Market,0,1.0
2021-12-31,0.004387157296125129,Bull Market,0,1.0
2022-01-01,0.012489303677529021,Bull Market,0,1.0
2022-01-02,-0.015824190522805058,Bull Market,0,1.0
2022-01-03,0.027356707989285058,Bull Market,0,1.0
2022-01-04,0.009092847587245222,Bull Market,0,0.9845313555623902
2022-01-05,0.00464977469044759,Bull Market,0,0.9510966829244631
2022-01-06,0.009346936742423019,Bull Market,0,0.9761920623547367
2022-01-07,0.023961484213228756,Bull Market,0,1.0
2022-01-08,-0.008716304481711241,Bull Market,0,0.9116759477923769
2022-01-09,0.014370207061422067,Bull Market,0,0.9000199709526573
2022-01-10,-0.0002452232561760588,Bull Market,0,1.0
2022-01-11,-0.01512825630887418,Bull Market,0,1.0
2022-01-12,-0.005490854388836199,Bull Market,0,1.0
2022-01-13,-0.01705917515802177,Bull Market,0,0.9524601668652868
2022-01-14,-0.006873896562106303,Bull Market,0,0.9410219036343738
2022-01-15,0.01603793431718451,Bull Market,0,0.9656939687612665
2022-01-16,-0.0057249508338546515,Bull Market,0,0.9803600657051603
2022-01-17,-0.01734363544000419,Bull Market,0,0.9832349579438276
2022-01-18,-0.002307048150737294,Bull Market,0,1.0
2022-01-19,0.004960095245641089,Bull Market,0,1.0
2022-01-20,0.010242189352646286,Bull Market,0,0.9969637047280583
2022-01-21,-0.0147351085697759,Bull Market,0,1.0
2022-01-22,0.008841611967160755,Bull Market,0,1.0
2022-01-23,0.006336417033140586,Bull Market,0,0.964487640766672
2022-01-24,-0.012698360129857311,Bull Market,0,1.0
2022-01-25,-0.001070804187232326,Bull Market,0,1.0
2022-01-26,-0.003021225076581918,Bull Market,0,0.9999724921249927
2022-01-27,-0.015433088287910584,Bull Market,0,1.0
2022-01-28,-0.012353955213501714,Bull Market,0,0.9971094840182304
2022-01-29,-0.0008926724998199222,Bull Market,0,0.9453985883331815
2022-01-30,-0.00603004666555845,Bull Market,0,1.0
2022-01-31,-0.008598381659582797,Bull Market,0,1.0
2022-02-01,-0.004428161737110063,Bull Market,0,1.0
2022-02-02,0.006706256485128919,Bull Market,0,0.9797375677357798
2022-02-03,-0.0031968573567680756,Bull Market,0,0.995410300269851
2022-02-04,0.02034855104734635,Bull Market,0,0.9414232837389885
2022-02-05,0.007458542745779874,Bull Market,0,1.0
2022-02-06,0.01263142809741373,Bull Market,0,1.0
2022-02-07,-0.01482068772420449,Bull Market,0,0.9896721538720626
2022-02-08,0.005067174702603405,Bull Market,0,1.0
2022-02-09,-0.0003002184463296872,Bull Market,0,0.985073854209691
2022-02-10,0.026374514375639237,Bull Market,0,0.9752933045772179
2022-02-11,0.010707458826704827,Bull Market,0,0.9611806314053292
2022-02-12,0.008539251036736603,Bull Market,0,0.9489591266344843
2022-02-13,0.0015153584033751669,Bull Market,0,0.9649048104237933
2022-02-14,0.009451902413779857,Bull Market,0,0.9687435638603419
2022-02-15,0.013455404166431106,Bull Market,0,1.0
2022-02-16,0.0237244849641483,Bull Market,0,0.8690679008985236
2022-02-17,-0.02105202792697562,Bull Market,0,0.7882943286360086
2022-02-18,0.0037625479912202562,Bull Market,0,0.8945846008695049
2022-02-19,-0.0012213372446497595,Bull Market,0,0.9011804308766695
2022-02-20,0.014150541706912125,Bull Market,0,0.9084382801073917
2022-02-21,0.0009502752392896944,Bull Market,0,0.8583082091443672
2022-02-22,0.002408677362900692,Bull Market,0,0.7829945569904855
2022-02-23,0.0245288827177023,Bull Market,0,0.7900535187326236
2022-02-24,0.022222765822945263,Bull Market,0,0.8500082069229975
2022-02-25,0.0057738372303947514,Bull Market,0,0.8829519890047809
2022-02-26,0.004727916224935255,Bull Market,0,0.9428553332778471
2022-02-27,0.030475807641641026,Bull Market,0,0.9405958896857705
2022-02-28,0.010795625003233113,Bull Market,0,0.8322529782645265
2022-03-01,0.0003958138507358078,Bull Market,0,0.7487964956027514
2022-03-02,0.018770727136193766,Bull Market,0,0.7217498403004344
2022-03-03,-0.006603517195706912,Bull Market,0,0.6433176399198881
2022-03-04,0.003146754000296758,Bull Market,0,0.47876827229351077
2022-03-05,0.01945470783107208,Bull Market,0,0.5200796147390362
2022-03-06,0.002536352102568241,Bull Market,0,0.4564047854187598
2022-03-07,-0.020364957387561777,Bull Market,0,0.40736608686085135
2022-03-08,-0.0038793901131896577,Bull Market,0,0.27136472746739504
2022-03-09,0.0010244973199943594,Sideways Market,4,0.2906083742983068
2022-03-10,0.006498565956143393,Sideways Market,4,0.41893452151335364
2022-03-11,0.047439069048888914,Sideways Market,4,0.545296308138646
2022-03-12,0.03115218206539615,Sideways Market,4,0.5762067090007599
2022-03-13,0.004479614195412908,Sideways Market,4,0.6924653693091217
2022-03-14,-0.006879883501361081,Sideways Market,4,0.6549548386851696
2022-03-15,-0.012244991073688722,Sideways Market,4,0.8306048654866192
2022-03-16,-0.007017727728222604,Sideways Market,4,0.8724522648305326
2022-03-17,0.02168460671465803,Sideways Market,4,0.9122549110141704
2022-03-18,0.01147369277591302,Sideways Market,4,1.0
2022-03-19,-0.014897942160003754,Sideways Market,4,0.8220012087442772
2022-03-20,0.010816047558828768,Sideways Market,4,0.7707896630168672
2022-03-21,0.009237858353186747,Sideways Market,4,0.8790937017876841
2022-03-22,0.007243857817067929,Sideways Market,4,0.8279142939597053
2022-03-23,0.012465635687255594,Sideways Market,4,0.8518473225069632
2022-03-24,0.019989744104715636,Sideways Market,4,0.8168353216001165
2022-03-25,-0.029060338957599616,Sideways Market,4,0.8674161171149003
2022-03-26,0.0003546249876836944,Sideways Market,4,0.83269690918698
2022-03-27,-0.01545998779894907,Sideways Market,4,0.8813903102343682
2022-03-28,0.019107485681724073,Sideways Market,4,0.9015339836257715
2022-03-29,-0.022172696366778006,Sideways Market,4,1.0
2022-03-30,-0.0019325518214152843,Sideways Market,4,0.9296695498998377
2022-03-31,0.010623039419282311,Sideways Market,4,1.0
2022-04-01,-0.007274031018981289,Sideways Market,4,1.0
2022-04-02,-0.0036991481652121913,Sideways Market,4,0.9905505488730142
2022-04-03,-0.03162034899414516,Sideways Market,4,1.0
2022-04-04,-0.006091795530119557,Sideways Market,4,1.0
2022-04-05,-0.0054963410051371495,Sideways Market,4,1.0
2022-04-06,-0.0024381817522052753,Sideways Market,4,1.0
2022-04-07,-0.0066331052772300985,Sideways Market,4,0.9806380244543478
2022-04-08,0.009874160494743227,Sideways Market,4,0.9619935793391264
2022-04-09,-0.012976902196146793,Sideways Market,4,1.0
2022-04-10,-0.016005396492661826,Sideways Market,4,0.9237079357895881
2022-04-11,0.0022750936939384373,Sideways Market,4,1.0
2022-04-12,0.0002021805232471309,Sideways Market,4,1.0
2022-04-13,-0.025944264812384616,Sideways Market,4,0.9608853714160661
2022-04-14,0.008390350484059983,Sideways Market,4,1.0
2022-04-15,0.0006297853478527952,Sideways Market,4,0.9824420606058034
2022-04-16,0.013251761394673545,Sideways Market,4,0.9781379604662732
2022-04-17,0.01457767250262416,Sideways Market,4,0.9673239375010918
2022-04-18,-0.0006341019516773925,Sideways Market,4,1.0
2022-04-19,0.00037318626752305,Sideways Market,4,0.9804319342338379
2022-04-20,-0.01759810987494222,Sideways Market,4,0.928143303839401
2022-04-21,-0.003366283375260194,Sideways Market,4,1.0
2022-04-22,-0.00962159284829161,Sideways Market,4,0.98543540314076
2022-04-23,0.004084188638377152,Sideways Market,4,1.0
2022-04-24,-0.006898516831576974,Sideways Market,4,1.0
2022-04-25,0.017273781618733015,Sideways Market,4,1.0
2022-04-26,-0.011035617328943079,Sideways Market,4,1.0
2022-04-27,0.008639367817440248,Sideways Market,4,1.0
2022-04-28,0.0022115901657545883,Sideways Market,4,1.0
2022-04-29,-0.01930438791874762,Sideways Market,4,0.9675076432828724
2022-04-30,0.0007949063383390158,Sideways Market,4,1.0
2022-05-01,-0.004219730225231292,Sideways Market,4,1.0
2022-05-02,0.0037882984861730947,Sideways Market,4,0.9399133840129947
2022-05-03,0.0026016868063938087,Sideways Market,4,1.0
2022-05-04,-0.012008049609140455,Sideways Market,4,1.0
2022-05-05,0.011821959102293295,Sideways Market,4,1.0
2022-05-06,-0.02057930026046776,Sideways Market,4,0.8850062024193396
2022-05-07,0.011273524483158165,Sideways Market,4,0.972595827863865
2022-05-08,0.014261775479205648,Sideways Market,4,0.9308574609384026
2022-05-09,0.014805873305587733,Sideways Market,4,0.9315821771485173
2022-05-10,0.019620648734285002,Sideways Market,4,1.0
2022-05-11,0.0031611194210653996,Sideways Market,4,0.9719579890853222
2022-05-12,0.006948026666606495,Sideways Market,4,0.981813070936503
2022-05-13,-0.005212958744811677,Sideways Market,4,0.9552531118894817
2022-05-14,-0.004738270244933365,Sideways Market,4,1.0
2022-05-15,0.0071665102344559365,Sideways Market,4,1.0
2022-05-16,0.012464232211690305,Sideways Market,4,0.9238403503791202
2022-05-17,0.010361898005448525,Sideways Market,4,1.0
2022-05-18,-0.008479031308922953,Sideways Market,4,0.9828738631341476
2022-05-19,-0.02340918324949862,Sideways Market,4,1.0
2022-05-20,-0.022048229281086146,Sideways Market,4,0.999594341488982
2022-05-21,-0.008041080535019856,Sideways Market,4,0.9652048879542727
2022-05-22,0.012307191349073066,Sideways Market,4,0.9728976766998713
2022-05-23,0.014790515680386595,Sideways Market,4,0.9798808576661104
2022-05-24,0.03160609300672658,Sideways Market,4,1.0
2022-05-25,0.008521163180502393,Sideways Market,4,0.9607449675062748
2022-05-26,0.016712949659592906,Sideways Market,4,1.0
2022-05-27,-0.01024388099687388,Sideways Market,4,1.0
2022-05-28,0.019862062570216228,Sideways Market,4,1.0
2022-05-29,-0.00016712756752144194,Sideways Market,4,1.0
2022-05-30,-8.602910510695401e-05,Sideways Market,4,0.9989949179252968
2022-05-31,0.014268615399504523,Sideways Market,4,0.9365237802457627
2022-06-01,-0.007515884552987534,Sideways Market,4,1.0
2022-06-02,-0.003741514781963127,Sideways Market,4,1.0
2022-06-03,-0.01418693043204032,Sideways Market,4,1.0
2022-06-04,0.014531763822822997,Sideways Market,4,1.0
2022-06-05,0.028795998009050344,Sideways Market,4,0.9232516868528993
2022-06-06,-0.009016584962589492,Sideways Market,4,1.0
2022-06-07,-0.025224548272767437,Sideways Market,4,1.0
2022-06-08,-0.0021494869429020754,Sideways Market,4,1.0
2022-06-09,0.015015729582621682,Sideways Market,4,0.954807164031213
2022-06-10,0.0009894533165376977,Sideways Market,4,0.9800066248771386
2022-06-11,-0.01189664430496284,Sideways Market,4,0.9257115297203041
2022-06-12,9.295804950647951e-07,Sideways Market,4,0.9214970453937766
2022-06-13,-0.0033972747371778327,Sideways Market,4,0.9711540866581964
2022-06-14,-0.0156596200184607,Sideways Market,4,1.0
2022-06-15,0.006095945079791301,Sideways Market,4,0.9791790348734271
2022-06-16,-0.004133661819318414,Sideways Market,4,0.9665426404367297
2022-06-17,-0.0026503001238546544,Sideways Market,4,1.0
2022-06-18,0.028107079111968098,Sideways Market,4,0.8378922066318477
2022-06-19,0.004430949444842113,Sideways Market,4,0.9728793214694946
2022-06-20,0.004858774155512391,Sideways Market,4,1.0
2022-06-21,0.01598686204500549,Sideways Market,4,0.9798286280117054
2022-06-22,0.0014475598198886855,Sideways Market,4,1.0
2022-06-23,-0.03157264181687041,Sideways Market,4,0.9669353150600324
2022-06-24,0.012124084639146753,Sideways Market,4,0.9703922954322222
2022-06-25,0.004992042941225343,Sideways Market,4,0.9506976164828167
2022-06-26,0.018617367856638208,Sideways Market,4,0.9621151055128121
2022-06-27,0.02720030466364714,Sideways Market,4,1.0
2022-06-28,0.015591884978025581,Sideways Market,4,1.0
2022-06-29,-0.03416104533715055,Sideways Market,4,1.0
2022-06-30,-0.021682056206991974,Sideways Market,4,1.0
2022-07-01,-0.005623859967384241,Sideways Market,4,0.9411079840021521
2022-07-02,-0.015341105761820677,Sideways Market,4,1.0
2022-07-03,0.012443860438719903,Sideways Market,4,1.0
2022-07-04,0.00605448999300313,Sideways Market,4,1.0
2022-07-05,-0.007531846984603978,Sideways Market,4,1.0
2022-07-06,0.03687414184439112,Sideways Market,4,1.0
2022-07-07,0.02756093041106885,Sideways Market,4,0.9905504378165512
2022-07-08,-0.011597951998403144,Sideways Market,4,0.9583515766239851
2022-07-09,-0.005780095364136173,Sideways Market,4,1.0
2022-07-10,-0.007721583653507476,Sideways Market,4,1.0
2022-07-11,0.008754377807873095,Sideways Market,4,0.8972442333698549
2022-07-12,-0.003444335209357638,Sideways Market,4,0.8815456048325664
2022-07-13,0.0023821029189896765,Sideways Market,4,0.8786058673365416
2022-07-14,0.0038365876279881817,Sideways Market,4,0.8824665016428273
2022-07-15,0.011021644402554097,Sideways Market,4,0.77957639170252
2022-07-16,-0.024447518226536125,Sideways Market,4,0.8552948987938684
2022-07-17,0.00857210601020671,Sideways Market,4,0.8436728132898224
2022-07-18,-0.017307820257353584,Sideways Market,4,0.8307964575509488
2022-07-19,0.0037498974782611705,Sideways Market,4,0.8183502387113786
2022-07-20,0.03418722278277472,Sideways Market,4,1.0
2022-07-21,-0.00790720274982449,Sideways Market,4,0.8249342275502957
2022-07-22,0.01720664298876532,Sideways Market,4,0.8239477996690248
2022-07-23,-0.008804665256778955,Sideways Market,4,0.8327929191121165
2022-07-24,-0.018225785636263578,Sideways Market,4,0.7745224450395503
2022-07-25,0.02828942957202655,Sideways Market,4,0.6288567886416555
2022-07-26,0.0011089319420448565,Sideways Market,4,0.5321737663934027
2022-07-27,-0.0003325868156449528,Sideways Market,4,0.5458482738615695
2022-07-28,-0.006297198546384076,Sideways Market,4,0.45364177804220357
2022-07-29,3.7625204615442326e-05,Sideways Market,4,0.3638965233757868
2022-07-30,0.010721725379329718,Sideways Market,4,0.34309269300521106
2022-07-31,0.0173765545022013,Bull Market,0,0.3110637681734635
2022-08-01,-0.009520362633330746,Bull Market,0,0.4980479807369116
2022-08-02,0.005119036546613831,Bull Market,0,0.4348984295135055
2022-08-03,0.0061037956250069745,Bull Market,0,0.5387384407594228
2022-08-04,-0.0046949586691027705,Bull Market,0,0.5979551926138976
2022-08-05,0.003819806766849414,Bull Market,0,0.6908771727666537
2022-08-06,0.01482890270042979,Bull Market,0,0.8053039818265425
2022-08-07,-0.0037994098891190307,Bull Market,0,0.8939211940568148
2022-08-08,-0.003719760060504932,Bull Market,0,0.925922793980262
2022-08-09,-0.005243529837086593,Bull Market,0,0.9361193990981421
2022-08-10,2.0282290194627544e-05,Bull Market,0,0.7099754568712388
2022-08-11,0.0038845567776389805,Bull Market,0,0.8623186073616393
2022-08-12,-0.007203862158828498,Bull Market,0,0.8661292405516603
2022-08-13,-0.0037446135350004475,Bull Market,0,0.8935436886262133
2022-08-14,0.010472075888715841,Bull Market,0,0.8433775406405074
2022-08-15,-0.01059412636662563,Bull Market,0,0.8934077559905205
2022-08-16,-0.008605119118496308,Bull Market,0,0.8280227119826409
2022-08-17,-0.00659939831644231,Bull Market,0,0.8740296386196409
2022-08-18,0.004112834709068283,Bull Market,0,0.816016102941846
2022-08-19,-0.003861620180843821,Bull Market,0,0.7892873771959716
2022-08-20,0.009020274064667868,Bull Market,0,0.8315998612951994
2022-08-21,0.01382538833393211,Bull Market,0,0.8189885096800145
2022-08-22,-0.009649104878283727,Bull Market,0,1.0
2022-08-23,0.010016334153600396,Bull Market,0,0.8657717383014474
2022-08-24,0.003028893757791179,Bull Market,0,0.9063557529252904
2022-08-25,0.007001570862198034,Bull Market,0,0.7964946085146545
2022-08-26,0.011917739346274294,Bull Market,0,0.7733979613368004
2022-08-27,-0.007036327760588171,Bull Market,0,0.7028817659995801
2022-08-28,-0.007022780078205838,Bull Market,0,0.4583230363440039
2022-08-29,0.017662221915317175,Bull Market,0,0.562431657520457
2022-08-30,0.008609494424351792,Bull Market,0,0.49465346299583984
2022-08-31,0.013174639411820368,Bull Market,0,0.30708429825099304
2022-09-01,0.013804307079558839,Bull Market,0,0.221906028193882
2022-09-02,-0.01802015800808921,Sideways Market,4,0.40873619724877974
2022-09-03,0.009327069414222514,Sideways Market,4,0.4456805618862474
2022-09-04,0.006995092906941011,Sideways Market,4,0.47787905238096406
2022-09-05,-0.005880902878733107,Sideways Market,4,0.6519391494871626
2022-09-06,0.018182200530499938,Sideways Market,4,0.6651270242027334
2022-09-07,-0.015404031264786622,Sideways Market,4,0.6157039646066093
2022-09-08,0.011815107805955868,Sideways Market,4,0.73912071094354
2022-09-09,-0.032358023921020565,Sideways Market,4,0.912116886745132
2022-09-10,-0.025289588398361495,Sideways Market,4,0.9317899958894821
2022-09-11,0.019353242656524886,Sideways Market,4,0.964013323350393
2022-09-12,0.017035457155103385,Sideways Market,4,0.8326242611130982
2022-09-13,-0.0030390138254594496,Sideways Market,4,0.7896149040682884
2022-09-14,-0.021327327117622575,Sideways Market,4,0.7676450983334825
2022-09-15,-0.0048445871016090805,Sideways Market,4,0.8908355611253003
2022-09-16,-0.031755444593132565,Sideways Market,4,0.908376560759074
2022-09-17,-0.0005941284006896377,Sideways Market,4,0.8840567526584404
2022-09-18,0.016536828509809216,Sideways Market,4,0.7932698583574558
2022-09-19,-0.0059645354560886495,Sideways Market,4,0.9725087819472357
2022-09-20,-0.028220102868442946,Sideways Market,4,0.9808018933181495
2022-09-21,0.0212074195653132,Sideways Market,4,0.9636522992158868
2022-09-22,0.004114567960906719,Sideways Market,4,1.0
2022-09-23,0.017280913618508954,Sideways Market,4,1.0
2022-09-24,-0.01468979155816667,Sideways Market,4,1.0
2022-09-25,-0.03450009563622484,Sideways Market,4,0.9429201846561468
2022-09-26,-0.0048252833096803765,Sideways Market,4,0.9727506871686274
2022-09-27,-0.01176723528404036,Sideways Market,4,0.9706872448615669
2022-09-28,0.022885461273421205,Sideways Market,4,1.0
2022-09-29,-0.0016608341539386547,Sideways Market,4,1.0
2022-09-30,0.024219544724892454,Sideways Market,4,0.9520856398494403
2022-10-01,-0.016809500725711503,Sideways Market,4,0.9203700303177966
2022-10-02,-0.005135636405368944,Sideways Market,4,1.0
2022-10-03,0.0009438256644735767,Sideways Market,4,0.9468392575617399
2022-10-04,0.033183257306129574,Sideways Market,4,0.9372383898271124
2022-10-05,0.010138154961408121,Sideways Market,4,1.0
2022-10-06,0.0011317239069714344,Sideways Market,4,1.0
2022-10-07,-0.028037402645782562,Sideways Market,4,0.9775479029240433
2022-10-08,-0.00025126117138365165,Sideways Market,4,0.9088290286222085
2022-10-09,0.02407562257028888,Sideways Market,4,1.0
2022-10-10,-0.03389395842870204,Sideways Market,4,1.0
2022-10-11,-0.015790258991692382,Sideways Market,4,1.0
2022-10-12,-0.026364358361866652,Sideways Market,4,0.9682623254319119
2022-10-13,-0.02879431187677404,Sideways Market,4,0.9480851004064882
2022-10-14,0.010945118280236416,Sideways Market,4,0.9880284879519139
2022-10-15,0.018748405059887736,Sideways Market,4,1.0
2022-10-16,-0.009047688028003155,Sideways Market,4,0.9634275466176152
2022-10-17,-0.005481702688094489,Sideways Market,4,1.0
2022-10-18,-0.004659707752329362,Sideways Market,4,0.9131296129705885
2022-10-19,-0.010723538735835996,Sideways Market,4,1.0
2022-10-20,0.024119755198821025,Sideways Market,4,1.0
2022-10-21,-0.006673578926877416,Sideways Market,4,1.0
2022-10-22,-0.006198952022082873,Sideways Market,4,0.9520363238695152
2022-10-23,-0.018758578676925597,Sideways Market,4,1.0
2022-10-24,0.005136076886599703,Sideways Market,4,1.0
2022-10-25,0.020260790124407724,Sideways Market,4,1.0
2022-10-26,-0.006393433247230948,Sideways Market,4,0.9556716633246042
2022-10-27,0.00621322260862137,Sideways Market,4,0.9613442931558202
2022-10-28,-0.0010726915058153449,Sideways Market,4,0.9851843996739263
2022-10-29,0.0034071879718378835,Sideways Market,4,0.9748670509652911
2022-10-30,-0.013120206231941404,Sideways Market,4,1.0
2022-10-31,0.010149294180665588,Sideways Market,4,1.0
2022-11-01,-0.010255218104791759,Sideways Market,4,1.0
2022-11-02,0.0364974007929739,Sideways Market,4,0.92744165968504
2022-11-03,-0.010719863466493876,Sideways Market,4,0.9079014271675495
2022-11-04,-0.011004827924294393,Sideways Market,4,0.9911093607551325
2022-11-05,0.002732702782413906,Sideways Market,4,0.9360878848710406
2022-11-06,0.02561360614836468,Sideways Market,4,1.0
2022-11-07,-0.006785035565744335,Sideways Market,4,0.9578447449633977
2022-11-08,-0.003959914229524075,Sideways Market,4,1.0
2022-11-09,0.01447120960217018,Sideways Market,4,0.9608581135410316
2022-11-10,-0.028962443604102498,Sideways Market,4,1.0
2022-11-11,-0.00709867498783427,Sideways Market,4,0.9559500093334556
2022-11-12,0.016166251725444822,Sideways Market,4,0.9067848508519016
2022-11-13,-0.013121111671868671,Sideways Market,4,1.0
2022-11-14,0.0021005360092919687,Sideways Market,4,0.9615635813744838
2022-11-15,0.017380520331875426,Sideways Market,4,1.0
2022-11-16,0.0059782182675306595,Sideways Market,4,0.96792477917624
2022-11-17,-0.010606450316480628,Sideways Market,4,0.9588670529614438
2022-11-18,-0.0021419484884731364,Sideways Market,4,0.9857987094739431
2022-11-19,0.00795895280557985,Sideways Market,4,0.9719807172644978
2022-11-20,0.0055597751568706435,Sideways Market,4,1.0
2022-11-21,-0.016314562914964508,Sideways Market,4,1.0
2022-11-22,-0.012419895917578501,Sideways Market,4,1.0
2022-11-23,0.011784274457195548,Sideways Market,4,0.9957136496065111
2022-11-24,0.018643547055945484,Sideways Market,4,0.9249619257116247
2022-11-25,-0.005075883277245855,Sideways Market,4,1.0
2022-11-26,-0.0059439800135089454,Sideways Market,4,0.9815339458816309
2022-11-27,0.010447005030321475,Sideways Market,4,0.9789258520154707
2022-11-28,0.014335712963626188,Sideways Market,4,0.9955560418140889
2022-11-29,-0.00043843404726765737,Sideways Market,4,0.9869344467620955
2022-11-30,0.016509258951129115,Sideways Market,4,0.9125473568367442
2022-12-01,0.005759203984188188,Sideways Market,4,1.0
2022-12-02,-0.03178527835446311,Sideways Market,4,0.9589789257654542
2022-12-03,0.026099807653144912,Sideways Market,4,0.9838090993737563
2022-12-04,0.01086353132217153,Sideways Market,4,1.0
2022-12-05,-0.0035332201822904905,Sideways Market,4,1.0
2022-12-06,-0.001547101576634781,Sideways Market,4,1.0
2022-12-07,0.002395520600617022,Sideways Market,4,0.9661493640681282
2022-12-08,0.0003649134406933691,Sideways Market,4,1.0
2022-12-09,0.0064568421769589344,Sideways Market,4,1.0
2022-12-10,0.02576368406193002,Sideways Market,4,0.9972688333137564
2022-12-11,-0.0027895756281793665,Sideways Market,4,0.9624701568868621
2022-12-12,0.009420153106712365,Sideways Market,4,1.0
